train/mcv_magnitude_std,val_fmap/animals/fmap_hks_wks/top5_acc,train/loss,val_fmap/animals/spectral_nn/top5_acc,val_fmap/animals/eval_B/lambda_01,val_fmap/animals/eval_B/lambda_100,val_fmap/animals/eval_A/lambda_01,val_fmap/animals/spectral_nn/ortho_error,val_fmap/animals/spectral_nn/diag_ratio,val_fmap/animals/spectral_nn/biject_error,train/stiffness_mean,val_fmap/animals/spectral_nn/geo_mean_error,val_fmap/animals/spectral_nn/geo_at_10pct,val_fmap/animals/eval_B/lambda_10,val_fmap/animals/spectral_nn/geo_at_25pct,train/LogAreaSupervisionLoss,val_fmap/animals/fmap_hks_wks/geo_mean_error,val_fmap/animals/fmap_hks_wks/median_error,train/stiffness_area_ratio_std,val_fmap/animals/eval_A/lambda_10,val_fmap/animals/eval_B/lambda_mean,val_fmap/animals/fmap_hks_wks/geo_at_10pct,_timestamp,val_fmap/animals/spectral_nn/mean_error,_runtime,train/area_mean,val_fmap/animals/eval_B/lambda_05,val_fmap/animals/eval_A/lambda_mean,val_fmap/animals/fmap_hks_wks/geo_at_05pct,epoch,val_fmap/animals/fmap_hks_wks/mean_error,val_fmap/animals/fmap_hks_wks/top10_acc,val_fmap/animals/fmap_hks_wks/ortho_error,val_fmap/animals/fmap_hks_wks/accuracy,val_fmap/animals/fmap_hks_wks/geo_at_25pct,val_fmap/animals/eval_B/lambda_50,val_fmap/animals/spectral_nn/top10_acc,val_fmap/animals/spectral_nn/geo_at_01pct,val_fmap/animals/eval_A/lambda_100,val_fmap/animals/spectral_nn/accuracy,val_fmap/animals/eval_A/lambda_05,train/cosine_similarity,val_fmap/animals/fmap_hks_wks/diag_ratio,val_fmap/animals/fmap_hks_wks/corr_error,train/mcv_magnitude_mean,train/GeneralizedGradientSupervisionLoss,val_fmap/animals/fmap_hks_wks/geomfum_accuracy,val_fmap/animals/eval_A/lambda_50,train/encoder_weight_norm,val_fmap/animals/eval_A/lambda_20,train/stiffness_max,_step,val_fmap/animals/fmap_hks_wks/top3_acc,val_fmap/animals/fmap_hks_wks/geo_at_01pct,val_fmap/geo@5%,val_fmap/animals/fmap_hks_wks/biject_error,val_fmap/animals/eval_B/lambda_max,train/stiffness_area_ratio_mean,val_fmap/animals/eval_B/lambda_20,val_fmap/animals/spectral_nn/corr_error,train/stiffness_std,val_fmap/animals/spectral_nn/top3_acc,train/area_std,val_fmap/animals/spectral_nn/geo_at_05pct,trainer/global_step,val_fmap/animals/spectral_nn/median_error,val_fmap/animals/eval_A/lambda_max
0.00195674248971045,,68.30760192871094,,,,,,,,0.0006518205045722425,,,,,62.498985290527344,,,0.0050672078505158424,,,,1776364136.7325566,,243.936972312,4.474442958831787,,,,13,,,,,,,,,,,,0.3493306636810303,,,0.0024721811059862375,5.808619499206543,,,24.9304141998291,,0.01635720580816269,13,,,,,,0.016057604923844337,,,0.0008265987271443009,,0.32445216178894043,,41,,
0.0019841562025249004,,68.0569839477539,,,,,,,,0.0006704534753225744,,,,,62.262290954589844,,,0.005674758926033974,,,,1776364143.8497262,,251.054014802,4.407746315002441,,,,14,,,,,,,,,,,,0.35648438334465027,,,0.002437450923025608,5.794692039489746,,,24.93067741394043,,0.018864385783672333,14,,,,,,0.01671917364001274,,,0.0008588999626226723,,0.31417420506477356,,44,,
0.001828799257054925,,67.76036834716797,,,,,,,,0.000612130737863481,,,,,62.027305603027344,,,0.0052183507941663265,,,,1776364151.0876737,,258.292326369,4.338420867919922,,,,15,,,,,,,,,,,,0.35918793082237244,,,0.002221493748947978,5.733065605163574,,,24.930740356445312,,0.01671040803194046,15,,,,,,0.015544271096587181,,,0.0007972437306307256,,0.3057324290275574,,47,,
0.0015865610912442207,,67.28797149658203,,,,,,,,0.0005339041235856712,,,,,61.64261245727539,,,0.004286404233425856,,,,1776364158.374647,,265.579501268,4.2337236404418945,,,,16,,,,,,,,,,,,0.35602352023124695,,,0.001980975503101945,5.645367622375488,,,24.930692672729492,,0.015481161884963512,16,,,,,,0.013910732232034206,,,0.0007172824698500335,,0.30318841338157654,,50,,
0.0014529902255162597,,66.870849609375,,,,,,,,0.0004913122393190861,,,,,61.2847785949707,,,0.0038317313883453608,,,,1776364165.8712718,,273.075687018,4.134406566619873,,,,17,,,,,,,,,,,,0.35613730549812317,,,0.00181486364454031,5.586062908172607,,,24.930673599243164,,0.014639883302152157,17,,,,,,0.013131449930369854,,,0.0006689514266327024,,0.29698801040649414,,53,,
0.0014761638594791293,,66.50997161865234,,,,,,,,0.0004984832485206425,,,,,60.94029235839844,,,0.00410480098798871,,,,1776364173.2487888,,280.452974122,4.040972709655762,,,,18,,,,,,,,,,,,0.3590189218521118,,,0.0018106772331520915,5.569684028625488,,,24.930782318115234,,0.013397579081356525,18,,,,,,0.013635838404297829,,,0.000671033572871238,,0.28655704855918884,,56,,
0.0015096847200766206,,66.2023696899414,,,,,,,,0.0005067036836408079,,,,,60.64851379394531,,,0.004362569656223059,,,,1776364180.5668547,,287.771483657,3.962836980819702,,,,19,,,,,,,,,,,,0.3584040105342865,,,0.0018099067965522408,5.553863525390625,,,24.93109703063965,,0.013831893913447857,19,,,,,,0.014142695814371109,,,0.0006740552489645779,,0.2727823555469513,,59,,
0.001419596723280847,,65.91921997070312,,,,,,,,0.00049360137199983,,,,,60.40214920043945,,,0.004303517751395702,,,,1776364187.7611191,,294.965517813,3.898162364959717,,,,20,,,,,,,,,,,,0.36524203419685364,,,0.0017402756493538618,5.517070293426514,,,24.931591033935547,,0.014354143291711807,20,,,,,,0.013986526988446712,,,0.0006616418831981719,,0.2690011262893677,,62,,
0.0013681763084605336,,65.62647247314453,,,,,,,,0.0004793596745003015,,,,,60.150390625,,,0.004260645713657141,,,,1776364195.1051986,,302.309485466,3.8316073417663574,,,,21,,,,,,,,,,,,0.3680107891559601,,,0.001672636833973229,5.476081371307373,,,24.932212829589844,,0.014481727033853531,21,,,,,,0.01382569968700409,,,0.0006534057320095599,,0.26213037967681885,,65,,
0.0013614658964797854,,65.3500747680664,,,,,,,,0.0004791447427123785,,,,,59.9007682800293,,,0.004465189296752214,,,,1776364202.26671,,309.47134136,3.7713754177093506,,,,22,,,,,,,,,,,,0.36636605858802795,,,0.0016800188459455967,5.449316501617432,,,24.932861328125,,0.013975033536553383,22,,,,,,0.014030310325324535,,,0.0006549374666064978,,0.2657725512981415,,68,,
0.001385701121762395,,65.04818725585938,,,,,,,,0.00048423459520563483,,,,,59.61737060546875,,,0.004692291375249624,,,,1776364209.4108388,,316.615247841,3.7005679607391357,,,,23,,,,,,,,,,,,0.3701625168323517,,,0.0017202351009473205,5.43082857131958,,,24.933452606201172,,0.014929987490177155,23,,,,,,0.014463496394455433,,,0.0006655482575297356,,0.2560359835624695,,71,,
0.0013527610572054982,,64.75672149658203,,,,,,,,0.000487190845888108,,,,,59.347801208496094,,,0.004931739065796137,,,,1776364216.830088,,324.034287087,3.633950710296631,,,,24,,,,,,,,,,,,0.3706319034099579,,,0.0017442659009248018,5.4089202880859375,,,24.933958053588867,,0.01415185909718275,24,,,,,,0.014806375838816166,,,0.0006653870805166662,,0.2543998062610626,,74,,
0.0013928014086559415,,64.43932342529297,,,,,,,,0.000489424099214375,,,,,59.05183029174805,,,0.005211474373936653,,,,1776364223.972936,,331.176983934,3.561577081680298,,,,25,,,,,,,,,,,,0.3759922981262207,,,0.0017833388410508633,5.3874921798706055,,,24.934402465820312,,0.013938126154243946,25,,,,,,0.015176158398389816,,,0.0006729631568305194,,0.25006189942359924,,77,,
0.0014524749713018537,,64.10932159423828,,,,,,,,0.0004979678778909147,,,,,58.74380111694336,,,0.005520109552890062,,,,1776364231.1955914,,338.400214824,3.488234043121338,,,,26,,,,,,,,,,,,0.3704304099082947,,,0.0018363367998972535,5.365532398223877,,,24.934844970703125,,0.014887514524161816,26,,,,,,0.01575569249689579,,,0.0006853293161839247,,0.24424830079078674,,80,,
0.0014910425525158644,,63.8889274597168,,,,,,,,0.0005043736309744418,,,,,58.54088592529297,,,0.005727692972868681,,,,1776364238.3624773,,345.567037377,3.4418604373931885,,,,27,,,,,,,,,,,,0.37087997794151306,,,0.001898967195302248,5.348042011260986,,,24.935340881347656,,0.015627847984433174,27,,,,,,0.016200238838791847,,,0.0006983397179283202,,0.24005314707756042,,83,,
0.0015636878088116646,,63.5705451965332,,,,,,,,0.0005142632871866226,,,,,58.23193359375,,,0.00621252553537488,,,,1776364245.5171237,,352.721554166,3.369497776031494,,,,28,,,,,,,,,,,,0.37304481863975525,,,0.0020047530997544527,5.338608741760254,,,24.935888290405273,,0.014929893426597118,28,,,,,,0.01688680425286293,,,0.0007105509866960347,,0.2423216700553894,,86,,
0.0015630910638719797,,63.26950454711914,,,,,,,,0.0005229021771810949,,,,,57.948787689208984,,,0.006535167805850506,,,,1776364252.8503752,,360.055495775,3.3050124645233154,,,,29,,,,,,,,,,,,0.3728867471218109,,,0.0021003142464905977,5.320711612701416,,,24.93645668029785,,0.0161820650100708,29,,,,,,0.017493823543190956,,,0.000722070224583149,,0.2360948920249939,,89,,
0.001668846234679222,,62.998294830322266,,,,,,,,0.0005350835854187608,,,,,57.68575668334961,,,0.007012720685452223,,,,1776364260.0211468,,367.226009849,3.245631694793701,,,,30,,,,,,,,,,,,0.37423384189605713,,,0.0022041690535843372,5.312543869018555,,,24.936979293823242,,0.015584424138069153,30,,,,,,0.018215272575616837,,,0.0007420461624860764,,0.22540736198425293,,92,,
0.0018017200054600835,,62.70354080200195,,,,,,,,0.0005462235421873629,,,,,57.4039306640625,,,0.007651046849787235,,,,1776364267.160205,,374.364591513,3.1839890480041504,,,,31,,,,,,,,,,,,0.37475964426994324,,,0.0023321891203522682,5.299610137939453,,,24.93743896484375,,0.016406625509262085,31,,,,,,0.018968870863318443,,,0.0007611599867232144,,0.22408819198608398,,95,,
0.0018516770796850324,,62.42272186279297,,,,,,,,0.0005568226333707571,,,,,57.13343811035156,,,0.007998254150152206,,,,1776364274.2842152,,381.488814653,3.1257760524749756,,,,32,,,,,,,,,,,,0.3720867335796356,,,0.002440148964524269,5.28928804397583,,,24.93785285949707,,0.016919605433940887,32,,,,,,0.019677400588989258,,,0.0007769047515466809,,0.21797986328601837,,98,,
0.001936224289238453,,62.133697509765625,,,,,,,,0.0005680727772414684,,,,,56.8484001159668,,,0.008538825437426567,,,,1776364281.7154617,,388.919678925,3.0656914710998535,,,,33,,,,,,,,,,,,0.37461939454078674,,,0.0025612839963287115,5.2852983474731445,,,24.938257217407227,,0.015979617834091187,33,,,,,,0.02046295814216137,,,0.0007891603745520115,,0.21632547676563263,,101,,
0.0020176228135824203,,61.85811996459961,,,,,,,,0.0005805912078358233,,,,,56.58482360839844,,,0.00911063700914383,,,,1776364288.875983,,396.080169358,3.0138654708862305,,,,34,,,,,,,,,,,,0.3765576183795929,,,0.002694816095754504,5.2732930183410645,,,24.938671112060547,,0.017345314845442772,34,,,,,,0.02131250873208046,,,0.0008105809101834893,,0.2168804109096527,,104,,
0.0021574581041932106,,61.56885528564453,,,,,,,,0.000597815087530762,,,,,56.30223846435547,,,0.010129250586032867,,,,1776364296.065592,,403.270128089,2.951270580291748,,,,35,,,,,,,,,,,,0.36816126108169556,,,0.0028571065049618483,5.2666120529174805,,,24.93907928466797,,0.017389902845025063,35,,,,,,0.022451763972640038,,,0.0008402621606364846,,0.2119428962469101,,107,,
0.0022055988665670156,,61.313743591308594,,,,,,,,0.000610126182436943,,,,,56.051658630371094,,,0.01049122679978609,,,,1776364303.1971412,,410.402003865,2.9006810188293457,,,,36,,,,,,,,,,,,0.37633559107780457,,,0.0029643091838806868,5.262086391448975,,,24.93946647644043,,0.017343908548355103,36,,,,,,0.023261135444045067,,,0.0008547724573872983,,0.20434945821762085,,110,,
0.0024000925477594137,,61.03043746948242,,,,,,,,0.0006254722829908133,,,,,55.776180267333984,,,0.011182264424860477,,,,1776364310.2935436,,417.498084776,2.8476264476776123,,,,37,,,,,,,,,,,,0.37138310074806213,,,0.0031194661278277636,5.254260063171387,,,24.939817428588867,,0.01849982887506485,37,,,,,,0.02427803725004196,,,0.0008842599345371127,,0.2016044557094574,,113,,
0.002518893452361226,,60.73345184326172,,,,,,,,0.0006394559168256819,,,,,55.48688888549805,,,0.011958175338804722,,,,1776364317.4432313,,424.647941448,2.792255163192749,,,,38,,,,,,,,,,,,0.36889341473579407,,,0.0032923277467489243,5.246561050415039,,,24.94014549255371,,0.018610553815960884,38,,,,,,0.025326063856482506,,,0.0009050554945133626,,0.2029317021369934,,116,,
0.0026928784791380167,,60.4576301574707,,,,,,,,0.0006523116608150303,,,,,55.21792221069336,,,0.012606450356543064,,,,1776364324.6197937,,431.824256973,2.739609479904175,,,,39,,,,,,,,,,,,0.3777482807636261,,,0.0034115263260900974,5.239708423614502,,,24.940467834472656,,0.019794277846813202,39,,,,,,0.02631760574877262,,,0.0009298544027842581,,0.19407117366790771,,119,,
0.0028253246564418077,,60.16539001464844,,,,,,,,0.000668277672957629,,,,,54.93362045288086,,,0.013431809842586517,,,,1776364331.7849267,,438.989243525,2.685678005218506,,,,40,,,,,,,,,,,,0.3676146864891052,,,0.003604792058467865,5.231773376464844,,,24.940784454345703,,0.020518269389867783,40,,,,,,0.02745109610259533,,,0.0009501716704107821,,0.19238631427288055,,122,,
0.002957938937470317,,59.9289436340332,,,,,,,,0.0006827478064224124,,,,,54.69821548461914,,,0.014336390420794487,,,,1776364339.0435832,,446.247989093,2.641583204269409,,,,41,,,,,,,,,,,,0.3792189061641693,,,0.003703212831169367,5.2307305335998535,,,24.941116333007812,,0.019593272358179092,41,,,,,,0.02856973558664322,,,0.0009741951944306493,,0.1911028027534485,,125,,
0.0030691802967339754,,59.65792465209961,,,,,,,,0.00069866341073066,,,,,54.43293380737305,,,0.015195444226264954,,,,1776364346.5415134,,453.746093479,2.592649459838867,,,,42,,,,,,,,,,,,0.37375375628471375,,,0.003888523206114769,5.224989414215088,,,24.941431045532227,,0.020240647718310356,42,,,,,,0.029720382764935493,,,0.0009993351995944977,,0.17961552739143372,,128,,
0.0032459397334605455,,59.37977981567383,,,,,,,,0.0007126854034140706,,,,,54.1568489074707,,,0.016277538612484932,,,,1776364353.8969107,,461.101263314,2.5424046516418457,,,,43,,,,,,,,,,,,0.3741740584373474,,,0.004059548955410719,5.222934246063232,,,24.941722869873047,,0.021403025835752487,43,,,,,,0.031035158783197403,,,0.0010289662750437856,,0.18659734725952148,,131,,
0.00340887438505888,,59.093788146972656,,,,,,,,0.0007265482563525438,,,,,53.88060760498047,,,0.016936611384153366,,,,1776364361.0326006,,468.237546803,2.493353843688965,,,,44,,,,,,,,,,,,0.3747319281101227,,,0.004217325709760189,5.213181018829346,,,24.942018508911133,,0.02086515538394451,44,,,,,,0.03219522908329964,,,0.001038640271872282,,0.1753808557987213,,134,,
0.003531010588631034,,58.83823013305664,,,,,,,,0.0007422256167046726,,,,,53.62844467163086,,,0.0180710107088089,,,,1776364368.2589667,,475.463256648,2.4506566524505615,,,,45,,,,,,,,,,,,0.379739373922348,,,0.004374590236693621,5.209784507751465,,,24.94231605529785,,0.021947475150227547,45,,,,,,0.03342923894524574,,,0.001073639141395688,,0.1750165820121765,,137,,
0.0036856476217508316,,58.57645034790039,,,,,,,,0.0007604435086250305,,,,,53.36783218383789,,,0.01915968768298626,,,,1776364375.510442,,482.71513902,2.4048311710357666,,,,46,,,,,,,,,,,,0.3731233775615692,,,0.004556942731142044,5.208618640899658,,,24.94260597229004,,0.02039860002696514,46,,,,,,0.03491511940956116,,,0.001091899466700852,,0.17365048825740814,,140,,
0.003939076326787472,,58.303768157958984,,,,,,,,0.0007749354699626565,,,,,53.10209655761719,,,0.02015630155801773,,,,1776364382.8404887,,490.04489532,2.361017942428589,,,,47,,,,,,,,,,,,0.3726786673069,,,0.0047690230421721935,5.201678276062012,,,24.942901611328125,,0.022074759006500244,47,,,,,,0.03625309467315674,,,0.001126672956161201,,0.16904765367507935,,143,,
0.004000600893050432,,58.11592483520508,,,,,,,,0.0007903151563368738,,,,,52.918033599853516,,,0.02107764407992363,,,,1776364390.181823,,497.386153229,2.330679416656494,,,,48,,,,,,,,,,,,0.38233259320259094,,,0.004879305604845285,5.19788932800293,,,24.943191528320312,,0.02244279906153679,48,,,,,,0.03741573914885521,,,0.0011411984451115131,,0.17075802385807037,,146,,
0.004261915106326342,,57.85106658935547,,,,,,,,0.0008072361815720797,,,,,52.660343170166016,,,0.022538548335433006,,,,1776364398.671975,,505.877136289,2.2853400707244873,,,,49,,,,,,,,,,,,0.3736476004123688,,,0.005077649839222431,5.1907267570495605,,,24.9434871673584,,0.02292194403707981,49,,,,,,0.03907099366188049,,,0.0011783301597461104,,0.16185222566127777,,149,,
0.004483755212277174,,57.59043502807617,,,,,,,,0.0008241726318374276,,,,,52.399269104003906,,,0.02359832264482975,,,,1776364405.5647068,,512.769443311,2.2454984188079834,,,,50,,,,,,,,,,,,0.3780424892902374,,,0.005290512926876545,5.191165447235107,,,24.943777084350586,,0.023626957088708878,50,,,,,,0.04056992009282112,,,0.001206885906867683,,0.1609923541545868,,152,,
0.004544768948107958,,57.385398864746094,,,,,,,,0.0008427794673480093,,,,,52.19959259033203,,,0.02461560256779194,,,,1776364412.8872015,,520.091482751,2.212211847305298,,,,51,,,,,,,,,,,,0.3791164755821228,,,0.005481883883476257,5.185810089111328,,,24.944063186645508,,0.0233310479670763,51,,,,,,0.041980355978012085,,,0.0012243131641298532,,0.1547466218471527,,155,,
0.004839130211621523,,57.147647857666016,,,,,,,,0.0008634673431515694,,,,,51.96516418457031,,,0.026183633133769035,,,,1776364420.0816667,,527.285972929,2.1753695011138916,,,,52,,,,,,,,,,,,0.376326322555542,,,0.005730651784688234,5.182485580444336,,,24.944360733032227,,0.02435191720724106,52,,,,,,0.043860699981451035,,,0.001274166046641767,,0.15808729827404022,,158,,
0.0051056076772511005,,56.88167190551758,,,,,,,,0.0008796883630566299,,,,,51.69938659667969,,,0.027553612366318703,,,,1776364427.353431,,534.557752855,2.1337344646453857,,,,53,,,,,,,,,,,,0.37338027358055115,,,0.005971426144242287,5.18228006362915,,,24.944650650024414,,0.02573144994676113,53,,,,,,0.045545995235443115,,,0.0012893638340756297,,0.15499114990234375,,161,,
0.005401968490332365,,56.67229080200195,,,,,,,,0.0008986350148916245,,,,,51.49607849121094,,,0.028855135664343834,,,,1776364434.5657732,,541.770352343,2.102215051651001,,,,54,,,,,,,,,,,,0.37526363134384155,,,0.006189344916492701,5.176219463348389,,,24.944944381713867,,0.027016127482056618,54,,,,,,0.047195956110954285,,,0.0013314473908394575,,0.14831431210041046,,164,,
0.005504833068698645,,56.48678970336914,,,,,,,,0.0009131819824688137,,,,,51.313087463378906,,,0.030087336897850037,,,,1776364441.8651204,,549.069379456,2.0753886699676514,,,,55,,,,,,,,,,,,0.37898990511894226,,,0.0063896761275827885,5.173707485198975,,,24.94523048400879,,0.025520317256450653,55,,,,,,0.04860251769423485,,,0.001354546518996358,,0.14968259632587433,,167,,
0.005727723706513643,,56.22697830200195,,,,,,,,0.0009367283200845122,,,,,51.0572509765625,,,0.031593095511198044,,,,1776364449.2541206,,556.458659617,2.038057327270508,,,,56,,,,,,,,,,,,0.3810553252696991,,,0.00654881726950407,5.169731616973877,,,24.945520401000977,,0.025192223489284515,56,,,,,,0.05063964053988457,,,0.0013805781491100788,,0.14187635481357574,,170,,
0.006166511215269566,,56.01531982421875,,,,,,,,0.0009551648399792612,,,,,50.8459587097168,,,0.03347519412636757,,,,1776364456.6694503,,563.87405966,2.0067639350891113,,,,57,,,,,,,,,,,,0.37786322832107544,,,0.0069030048325657845,5.169360637664795,,,24.94580841064453,,0.027628885582089424,57,,,,,,0.05252336338162422,,,0.0014242478646337986,,0.14344748854637146,,173,,
0.006239347625523806,,55.864646911621094,,,,,,,,0.0009730436140671372,,,,,50.70176696777344,,,0.034978561103343964,,,,1776364463.8055823,,571.009508796,1.9836606979370117,,,,58,,,,,,,,,,,,0.3805118799209595,,,0.007019590586423874,5.162881374359131,,,24.946094512939453,,0.02786339446902275,58,,,,,,0.054230816662311554,,,0.00145202805288136,,0.14078733325004578,,176,,
