val_fmap/animals/fmap_hks_wks/diag_ratio,trainer/global_step,val_fmap/animals/fmap_hks_wks/biject_error,val_fmap/animals/eval_B/lambda_10,val_fmap/animals/eval_A/lambda_10,val_fmap/animals/spectral_nn/ortho_error,val_fmap/animals/fmap_hks_wks/geo_at_25pct,_step,val_fmap/animals/eval_B/lambda_50,val_fmap/animals/spectral_nn/mean_error,val_fmap/animals/fmap_hks_wks/mean_error,val_fmap/animals/fmap_hks_wks/geo_mean_error,val_fmap/animals/fmap_hks_wks/accuracy,val_fmap/animals/spectral_nn/geo_at_25pct,val_fmap/animals/fmap_hks_wks/geo_at_05pct,val_fmap/animals/eval_A/lambda_50,val_fmap/animals/eval_B/lambda_max,_runtime,val_fmap/animals/fmap_hks_wks/top5_acc,val_fmap/animals/fmap_hks_wks/ortho_error,val_fmap/animals/fmap_hks_wks/median_error,val_fmap/animals/eval_A/lambda_mean,val_fmap/animals/spectral_nn/biject_error,val_fmap/animals/spectral_nn/accuracy,val_fmap/animals/eval_A/lambda_01,val_fmap/animals/spectral_nn/geo_at_10pct,val_fmap/animals/spectral_nn/top5_acc,val_fmap/animals/fmap_hks_wks/geomfum_accuracy,val_fmap/animals/spectral_nn/geo_at_01pct,epoch,val_fmap/animals/eval_B/lambda_01,val_fmap/geo@5%,val_fmap/animals/eval_A/lambda_20,val_fmap/animals/spectral_nn/top10_acc,val_fmap/animals/eval_A/lambda_100,val_fmap/animals/spectral_nn/top3_acc,val_fmap/animals/eval_A/lambda_max,val_fmap/animals/spectral_nn/diag_ratio,val_fmap/animals/eval_B/lambda_mean,val_fmap/animals/fmap_hks_wks/top3_acc,val_fmap/animals/eval_B/lambda_100,val_fmap/animals/spectral_nn/geo_at_05pct,val_fmap/animals/spectral_nn/geo_mean_error,val_fmap/animals/fmap_hks_wks/geo_at_01pct,val_fmap/animals/eval_A/lambda_05,val_fmap/animals/spectral_nn/median_error,_timestamp,val_fmap/animals/fmap_hks_wks/corr_error,val_fmap/animals/fmap_hks_wks/geo_at_10pct,val_fmap/animals/spectral_nn/corr_error,val_fmap/animals/eval_B/lambda_05,val_fmap/animals/eval_B/lambda_20,val_fmap/animals/fmap_hks_wks/top10_acc,train/stiffness_max,train/stiffness_area_ratio_mean,train/stiffness_std,train/area_std,train/area_mean,train/LogAreaSupervisionLoss,train/stiffness_mean,train/cosine_similarity,train/loss,train/GeneralizedLaplacianTestLoss,train/mcv_magnitude_std,train/stiffness_area_ratio_std,train/GradientL2RegularizationLoss,train/encoder_weight_norm,train/mcv_magnitude_mean,train/GeneralizedGradientSupervisionLoss
0.15088719129562378,20,14.78082275390625,0.5531283020973206,0.5958395004272461,6.621659278869629,0.456012487411499,12,3.9421350955963135,0.02097211591899395,0.2105914205312729,0.3714919686317444,0.0023250000085681677,0.994575023651123,0.10233749449253082,4.171300411224365,6.9617414474487305,796.881774416,0.010250001214444637,14.78082275390625,0.1773459017276764,3.988960027694702,6.621659278869629,0.09381873905658722,-2.482822974991805e-17,0.9676123857498169,0.3092687427997589,0.003512500086799264,0.1885875165462494,6,7.974306978630885e-17,0.8245750069618225,1.576842188835144,0.4564187526702881,7.340569496154785,0.22078123688697815,7.340569496154785,0.12658089399337769,3.764268398284912,0.006562500260770321,6.9617414474487305,0.8245750069618225,0.032956674695014954,0.005737500265240669,0.1736898273229599,0.01730830781161785,1776423265.1043222,12.423529624938965,0.27054378390312195,12.973410606384277,0.1588992029428482,1.4818867444992065,0.01876875013113022,,,,,,,,,,,,,,,,
,20,,,,,,13,,,,,,,,,,819.028881426,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,1776423287.252873,,,,,,,0.17338620126247406,0.05355937406420708,0.01409750897437334,0.28289178013801575,3.393498420715332,26.880409240722656,0.010010821744799614,0.3094576597213745,47.90583419799805,16.821704864501953,0.015429636463522911,0.034220945090055466,0.010010821744799614,48.030616760253906,0.015505936928093433,4.203707695007324
0.13851763308048248,23,17.167016983032227,0.7254171967506409,0.7829051613807678,6.523067951202393,0.47791245579719543,14,5.204745769500732,0.020424621179699898,0.20471356809139252,0.3620230555534363,0.0024312499444931746,0.9947813749313354,0.10645626485347748,5.540839672088623,9.270137786865234,905.280492245,0.010656250640749931,17.167016983032227,0.16791759431362152,5.3133769035339355,6.523067951202393,0.09716875106096268,2.065405138584886e-16,0.9688624739646912,0.31942498683929443,0.003587499726563692,0.1959562450647354,7,8.53267109746092e-17,0.8328562378883362,2.082517385482788,0.46912500262260437,9.818581581115723,0.22776876389980316,9.818581581115723,0.12914110720157623,4.987269878387451,0.006762500386685133,9.270137786865234,0.8328562378883362,0.032142385840415955,0.006099999416619539,0.22855353355407715,0.01689530909061432,1776423373.5031512,12.546051025390625,0.2872374951839447,12.988679885864258,0.20896901190280914,1.9472239017486572,0.020006252452731133,,,,,,,,,,,,,,,,
,23,,,,,,15,,,,,,,,,,906.523052471,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,1776423374.7476664,,,,,,,0.18475241959095,0.06345371156930923,0.015432989224791527,0.26299938559532166,3.0316286087036133,25.779911041259766,0.010719334706664085,0.3097679913043976,46.71385955810547,16.820655822753906,0.018660370260477066,0.041738275438547134,0.010719334706664085,48.031612396240234,0.019295161589980125,4.113282680511475
0.14492158591747284,26,14.545621871948242,0.9222315549850464,0.9897117018699646,6.486529350280762,0.4598062336444855,16,6.620722770690918,0.020299432799220085,0.20712020993232727,0.36591076850891113,0.002468750113621354,0.9947749376296997,0.10868750512599945,7.043331146240234,11.836823463439941,993.223281216,0.010400000028312206,14.545621871948242,0.171269029378891,6.759830474853516,6.486529350280762,0.0984250009059906,1.9824636723897449e-16,0.9685249924659729,0.32343125343322754,0.002968749962747097,0.1976187378168106,8,-7.106945240642482e-17,0.835206151008606,2.6427385807037354,0.473737508058548,12.510381698608398,0.23169997334480286,12.510381698608398,0.1258898377418518,6.357117652893066,0.006593749392777681,11.836823463439941,0.835206151008606,0.03203967586159706,0.006200000178068876,0.28979790210723877,0.016764037311077118,1776423461.4457498,12.440914154052734,0.272356241941452,13.014473915100098,0.26432955265045166,2.4729039669036865,0.01978749968111515,,,,,,,,,,,,,,,,
,26,,,,,,17,,,,,,,,,,994.505447446,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,1776423462.729748,,,,,,,0.18405042588710785,0.07724238932132721,0.016455097123980522,0.2362624555826187,2.6828372478485107,24.6175479888916,0.01157574076205492,0.30622851848602295,45.46858596801758,16.81929588317871,0.022373095154762268,0.052179157733917236,0.01157574076205492,48.03254699707031,0.023688560351729393,4.03173303604126
0.14293624460697174,29,14.075010299682617,1.1622830629348755,1.241972804069519,6.4276533126831055,0.454143762588501,18,8.369712829589844,0.02022792585194111,0.21013358235359192,0.37345412373542786,0.002343749860301614,0.9947124719619751,0.10351873934268951,8.88425064086914,15.10618782043457,1081.399898626,0.010306250303983688,14.075010299682617,0.17019464075565338,8.558205604553223,6.4276533126831055,0.09970000386238098,1.3021268091550908e-16,0.968887448310852,0.32385626435279846,0.0030812500044703484,0.19920624792575836,9,1.0749864540193776e-16,0.8363062143325806,3.3270726203918457,0.47402501106262207,15.91420841217041,0.2322624921798706,15.91420841217041,0.12637634575366974,8.068617820739746,0.006493750493973494,15.10618782043457,0.8363062143325806,0.03188149631023407,0.00611875019967556,0.36461639404296875,0.016722483560442924,1776423549.6228237,12.421852111816406,0.26522496342658997,13.001388549804688,0.3323248326778412,3.119809865951538,0.019237501546740532,,,,,,,,,,,,,,,,
,29,,,,,,19,,,,,,,,,,1082.624473266,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,1776423550.8491638,,,,,,,0.21776191890239716,0.09356703609228134,0.01799253560602665,0.21468231081962585,2.3710250854492188,23.468997955322266,0.01234359759837389,0.3163394629955292,44.23955154418945,16.811317443847656,0.027481192722916603,0.0674683153629303,0.01234359573572874,48.033363342285156,0.026803141459822655,3.9592278003692627
0.13927637040615082,32,15.093499183654785,1.4448761940002441,1.54801607131958,6.407347679138184,0.4499812424182892,20,10.410659790039062,0.0201632808893919,0.21359919011592865,0.37916040420532227,0.0023250000085681677,0.9947437644004822,0.10343749076128006,11.038097381591797,18.788000106811523,1168.468239277,0.010806248523294926,15.093499183654785,0.18017087876796722,10.649508476257324,6.407347679138184,0.09910625219345093,2.257851024201063e-16,0.9688438177108765,0.3243875205516815,0.003131250152364373,0.19877499341964722,10,4.20724653033e-16,0.836206316947937,4.151120662689209,0.47523123025894165,19.84696388244629,0.23242498934268951,19.84696388244629,0.12858985364437103,10.015088081359863,0.0066312504932284355,18.788000106811523,0.836206316947937,0.03185005486011505,0.006099999416619539,0.45401981472969055,0.016699090600013733,1776423636.6907978,12.629337310791016,0.2610187530517578,13.090950012207031,0.41206902265548706,3.86409592628479,0.01942499913275242,,,,,,,,,,,,,,,,
,32,,,,,,21,,,,,,,,,,1169.689795673,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,1776423637.914244,,,,,,,0.22482915222644806,0.1104496642947197,0.01918938383460045,0.19544440507888794,2.1012463569641113,22.37782096862793,0.01293118204921484,0.3175376355648041,43.09327697753906,16.81298828125,0.03362073004245758,0.08475498110055923,0.01293118204921484,48.03411865234375,0.03070494905114174,3.9024593830108643
0.14498549699783325,35,18.318641662597656,1.7748901844024658,1.8970812559127808,6.395714282989502,0.44286873936653137,22,12.782064437866211,0.02013826183974743,0.2161170393228531,0.3845358192920685,0.002456249902024865,0.9947624802589417,0.10190624743700027,13.54240608215332,23.13731575012207,1256.706280997,0.009975000284612179,18.318641662597656,0.17993725836277008,13.084953308105469,6.395714282989502,0.09906875342130661,3.5236570605778894e-16,0.9690999984741211,0.32256248593330383,0.003393750172108412,0.19866250455379486,11,1.3417001884508117e-16,0.8362687826156616,5.094255447387695,0.4744186997413635,24.398500442504883,0.23128126561641693,24.398500442504883,0.13030552864074707,12.307333946228027,0.0062937503680586815,23.13731575012207,0.8362687826156616,0.031831253319978714,0.005849999375641346,0.5558795928955078,0.016701320186257362,1776423724.9282832,12.699262619018555,0.2557874917984009,13.045717239379883,0.5030255317687988,4.732244491577148,0.018456250429153442,,,,,,,,,,,,,,,,
,35,,,,,,23,,,,,,,,,,1257.871900856,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,1776423726.095964,,,,,,,0.24540948867797852,0.1321699023246765,0.020922835916280746,0.17766714096069336,1.8592134714126587,21.31039047241211,0.013638011179864407,0.31707900762557983,41.97959899902344,16.812761306762695,0.041473858058452606,0.10856860876083374,0.013638011179864407,48.034812927246094,0.03744078055024147,3.856436252593994
0.15133850276470184,38,17.073030471801758,2.1480023860931396,2.282559633255005,6.380248546600342,0.43971875309944153,24,15.462104797363281,0.020052829757332802,0.21578334271907806,0.3843197524547577,0.002281250199303031,0.9948000311851501,0.10240625590085983,16.38188934326172,28.19239616394043,1345.550091769,0.009893749840557575,17.073030471801758,0.17861701548099518,15.851433753967285,6.380248546600342,0.09989999979734421,6.776805679120645e-16,0.9694499969482422,0.3243562877178192,0.0031250002793967724,0.19934377074241638,12,1.8404331877941438e-16,0.8374749422073364,6.130508899688721,0.4767312705516815,29.700105667114258,0.2325812429189682,29.700105667114258,0.13010571897029877,14.947089195251465,0.006312500219792128,28.19239616394043,0.8374749422073364,0.031695231795310974,0.0063375006429851055,0.6676489114761353,0.016672050580382347,1776423813.7724833,12.509298324584961,0.2522062361240387,13.04301643371582,0.6046028137207031,5.734150409698486,0.018950000405311584,,,,,,,,,,,,,,,,
,38,,,,,,25,,,,,,,,,,1346.704524621,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,1776423814.929076,,,,,,,0.2707357704639435,0.15676374733448029,0.022907350212335587,0.16051414608955383,1.661319613456726,20.3460693359375,0.014505806379020214,0.31502628326416016,40.96923828125,16.806941986083984,0.05095324665307999,0.13513155281543732,0.014505806379020214,48.0354118347168,0.042577486485242844,3.8162195682525635
0.1490948647260666,41,17.929914474487305,2.5903303623199463,2.7571892738342285,6.377624034881592,0.43799376487731934,26,18.62004280090332,0.02004189044237137,0.21615716814994812,0.37918293476104736,0.002125000348314643,0.9948562979698181,0.09578751027584076,19.748136520385742,34.009639739990234,1433.377964005,0.009687499143183231,17.929914474487305,0.1802513301372528,19.131681442260742,6.377624034881592,0.09947499632835388,4.46528664738155e-16,0.9696875214576721,0.3244312107563019,0.0027375000063329935,0.20009997487068176,13,5.224770269207646e-16,0.8380813002586365,7.395473003387451,0.47580623626708984,35.92721176147461,0.23243126273155212,35.92721176147461,0.13002370297908783,18.0082950592041,0.005987499374896288,34.009639739990234,0.8380813002586365,0.03166252002120018,0.0058999997563660145,0.806030809879303,0.016664015129208565,1776423901.600816,12.68007755279541,0.24483750760555267,12.998870849609375,0.7284715175628662,6.892546653747559,0.018200000748038292,,,,,,,,,,,,,,,,
,41,,,,,,27,,,,,,,,,,1434.538898022,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,1776423902.7637002,,,,,,,0.26177793741226196,0.18726004660129547,0.024355972185730934,0.1478554904460907,1.4854919910430908,19.405250549316406,0.015540970489382744,0.3266136348247528,40.02948760986328,16.80010414123535,0.060017991811037064,0.1630065143108368,0.015540970489382744,48.03596115112305,0.048281919211149216,3.8241207599639893
0.1532725691795349,44,15.36280632019043,3.08937406539917,3.286607503890991,6.366113662719727,0.45186251401901245,28,22.141481399536133,0.019943250343203545,0.21278750896453857,0.373045414686203,0.0022499999031424522,0.9948062300682068,0.10086250305175781,23.54754638671875,40.60377883911133,1521.364873312,0.009887500666081905,15.36280632019043,0.1748112142086029,22.808128356933594,6.366113662719727,0.10017500817775726,7.000693427738902e-16,0.9697937369346619,0.3261750042438507,0.0029499998781830072,0.2009124904870987,14,-1.907653722488245e-16,0.8390874862670898,8.801617622375488,0.4779999852180481,42.93279266357422,0.23368750512599945,42.93279266357422,0.12923908233642578,21.469392776489258,0.006387501023709774,40.60377883911133,0.8390874862670898,0.03155525028705597,0.006556250154972076,0.960229754447937,0.0165781881660223,1776423989.5873814,12.667275428771973,0.2530812919139862,12.966402053833008,0.8662042021751404,8.194657325744629,0.01889999955892563,,,,,,,,,,,,,,,,
,44,,,,,,29,,,,,,,,,,1522.536895577,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,1776423990.7614605,,,,,,,0.29140570759773254,0.22255782783031464,0.026185698807239532,0.13486267626285553,1.3318697214126587,18.519397735595703,0.01660834811627865,0.3230139911174774,39.1295280456543,16.805490493774414,0.07089203596115112,0.1974116712808609,0.01660834811627865,48.0364875793457,0.05814008042216301,3.804621934890747
0.14782162010669708,47,13.93678092956543,3.6419501304626465,3.879490375518799,6.3444318771362305,0.4446687400341034,30,26.101062774658203,0.01985280029475689,0.2159557044506073,0.37752217054367065,0.002081250073388219,0.9947938323020935,0.09746874123811722,27.770170211791992,48.14698791503906,1609.575157921,0.00982499960809946,13.93678092956543,0.17811964452266693,26.960283279418945,6.3444318771362305,0.10094375163316727,1.5650458359828257e-16,0.9701562523841858,0.32893750071525574,0.003243749961256981,0.20419374108314514,15,1.104802013762729e-16,0.8407498598098755,10.37332820892334,0.48250624537467957,50.901371002197266,0.23576249182224274,50.901371002197266,0.12822534143924713,25.363798141479492,0.006299999542534351,48.14698791503906,0.8407498598098755,0.03138625994324684,0.0061874995008111,1.1332207918167114,0.016466958448290825,1776424077.7974503,12.625267028808594,0.24689997732639313,13.100061416625977,1.0218391418457031,9.661266326904297,0.018281249329447746,,,,,,,,,,,,,,,,
,47,,,,,,31,,,,,,,,,,1610.725072084,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,1776424078.9496822,,,,,,,0.3123977780342102,0.2633252441883087,0.027797043323516846,0.12674914300441742,1.2006809711456299,17.69670867919922,0.017725162208080292,0.3293762505054474,38.2723503112793,16.786169052124023,0.08268927037715912,0.2335655689239502,0.017725162208080292,48.036930084228516,0.06705447286367416,3.789456367492676
0.14314500987529755,50,15.384276390075684,4.277859210968018,4.565097332000732,6.339480400085449,0.4443374276161194,32,30.63613510131836,0.019724644720554352,0.21481643617153168,0.3745538592338562,0.0022562500089406967,0.9948187470436096,0.09889375418424606,32.63139343261719,56.61514663696289,1695.814580909,0.010193750262260437,15.384276390075684,0.17865616083145142,31.682613372802734,6.339480400085449,0.10225624591112137,-1.7553233172540317e-16,0.970281183719635,0.3319750130176544,0.0030562502797693014,0.20645621418952942,16,4.891378101168353e-16,0.8424749970436096,12.183073997497559,0.4854688048362732,59.974788665771484,0.2385687679052353,59.974788665771484,0.12822778522968292,29.784330368041992,0.006556250154972076,56.61514663696289,0.8424749970436096,0.03121873550117016,0.006450000684708357,1.3334887027740479,0.016365764662623405,1776424164.036571,12.755555152893066,0.24483750760555267,13.075468063354492,1.2005287408828735,11.319945335388184,0.01927500031888485,,,,,,,,,,,,,,,,
,50,,,,,,33,,,,,,,,,,1696.985953357,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,1776424165.2107744,,,,,,,0.3358340859413147,0.31014156341552734,0.029657287523150444,0.11606448888778687,1.090060830116272,16.954618453979492,0.018916143104434013,0.33551865816116333,37.50716018676758,16.781246185302734,0.09691931307315826,0.2754698395729065,0.018916143104434013,48.037349700927734,0.07732231914997101,3.7712740898132324
