train/stiffness_max,trainer/global_step,train/AreaOnlyLogMagnitudeLoss,_step,train/stiffness_area_ratio_mean,train/stiffness_std,train/area_std,_runtime,train/area_mean,train/stiffness_mean,train/cosine_similarity,train/loss,epoch,train/mcv_magnitude_std,train/stiffness_area_ratio_std,train/encoder_weight_norm,train/mcv_magnitude_mean,_timestamp,train/DirectionCosineLoss,val_fmap/animals/fmap_hks_wks/diag_ratio,val/eigenvector_8_similarity/dataloader_idx_0,val/eigenvalue_correlation/dataloader_idx_0,val_fmap/animals/fmap_hks_wks/biject_error,val/spectral_distance/dataloader_idx_0,val_fmap/animals/eval_B/lambda_10,val_fmap/animals/eval_A/lambda_10,val/eigenvector_5_similarity/dataloader_idx_0,val_fmap/animals/spectral_nn/ortho_error,val_fmap/animals/fmap_hks_wks/geo_at_25pct,val/eigenvector_17_similarity/dataloader_idx_0,val/eigenvector_18_similarity/dataloader_idx_0,val/eigenvector_2_similarity/dataloader_idx_0,val/eigenvector_6_similarity/dataloader_idx_0,val/geodesic_correlation_std/dataloader_idx_0,val_fmap/animals/eval_B/lambda_50,val/eigenvector_similarity_mean/dataloader_idx_0,val_fmap/animals/spectral_nn/mean_error,val/eigenvector_15_similarity/dataloader_idx_0,val_fmap/animals/fmap_hks_wks/mean_error,val_fmap/animals/fmap_hks_wks/geo_mean_error,val_fmap/animals/fmap_hks_wks/accuracy,val_fmap/animals/spectral_nn/geo_at_25pct,val/eigenvector_19_similarity/dataloader_idx_0,val_fmap/animals/fmap_hks_wks/geo_at_05pct,val_fmap/animals/eval_A/lambda_50,val_fmap/animals/eval_B/lambda_max,val/geodesic_num_sources/dataloader_idx_0,val/eigenvector_14_similarity/dataloader_idx_0,val/geodesic_max_error_mean/dataloader_idx_0,val_fmap/animals/fmap_hks_wks/top5_acc,val/eigenvector_4_similarity/dataloader_idx_0,val_fmap/animals/fmap_hks_wks/ortho_error,val_fmap/animals/fmap_hks_wks/median_error,val_fmap/animals/eval_A/lambda_mean,val/geodesic_monotonicity_mean/dataloader_idx_0,val_fmap/animals/spectral_nn/biject_error,val/eigenvector_similarity_mean_skip0/dataloader_idx_0,val_fmap/animals/spectral_nn/accuracy,val/lambda1_ratio/dataloader_idx_0,val_fmap/animals/eval_A/lambda_01,val/eigenvector_0_similarity/dataloader_idx_0,val/eigenvector_12_similarity/dataloader_idx_0,val_fmap/animals/spectral_nn/geo_at_10pct,val_fmap/animals/spectral_nn/top5_acc,val_fmap/animals/fmap_hks_wks/geomfum_accuracy,val_fmap/animals/spectral_nn/geo_at_01pct,val/eigenvector_10_similarity/dataloader_idx_0,val/eigenvector_7_similarity/dataloader_idx_0,val/eigenvector_3_similarity/dataloader_idx_0,val_fmap/animals/eval_B/lambda_01,val_fmap/geo@5%,val_fmap/animals/eval_A/lambda_20,val_fmap/animals/spectral_nn/top10_acc,val_fmap/animals/eval_A/lambda_100,val/eigenvector_9_similarity/dataloader_idx_0,val_fmap/animals/spectral_nn/top3_acc,val_fmap/animals/eval_A/lambda_max,val_fmap/animals/spectral_nn/diag_ratio,val_fmap/animals/eval_B/lambda_mean,val/geodesic_correlation_mean/dataloader_idx_0,val_fmap/animals/fmap_hks_wks/top3_acc,val/eigenvector_13_similarity/dataloader_idx_0,val_fmap/animals/eval_B/lambda_100,val/spectral_gap_ratio/dataloader_idx_0,val_fmap/animals/spectral_nn/geo_at_05pct,val_fmap/animals/spectral_nn/geo_mean_error,val_fmap/animals/fmap_hks_wks/geo_at_01pct,val/eigenvector_1_similarity/dataloader_idx_0,val/eigenvector_16_similarity/dataloader_idx_0,val_fmap/animals/eval_A/lambda_05,val_fmap/animals/spectral_nn/median_error,val/geodesic_mae_mean/dataloader_idx_0,val_fmap/animals/fmap_hks_wks/corr_error,val/eigenvalue_rel_mse/dataloader_idx_0,val/eigenvector_11_similarity/dataloader_idx_0,val_fmap/animals/fmap_hks_wks/geo_at_10pct,val_fmap/animals/spectral_nn/corr_error,val_fmap/animals/eval_B/lambda_05,val_fmap/animals/eval_B/lambda_20,val_fmap/animals/fmap_hks_wks/top10_acc
11.043047904968262,1649,1.2584589719772339,10,34.12370681762695,1.2563458681106567,0.6215315461158752,316.9763569,1.3989287614822388,1.6742148399353027,0.544675886631012,2.9722418785095215,10,2.1460745334625244,28.244674682617188,48.34172439575195,2.418269634246826,1776928515.3286219,0.4553241431713104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.196552276611328,1799,1.2584980726242065,11,34.549503326416016,1.2736772298812866,0.629656970500946,332.729298493,1.4006117582321167,1.6843492984771729,0.5478010773658752,2.9691953659057617,11,2.1743853092193604,28.983774185180664,48.3621711730957,2.426412343978882,1776928531.0818908,0.45219889283180237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.343009948730469,1949,1.2499101161956787,12,34.522178649902344,1.2787730693817139,0.6374485492706299,348.574124994,1.40338134765625,1.6772804260253906,0.5493718385696411,2.950448513031006,12,2.1121444702148438,28.944364547729492,48.38494110107422,2.4109699726104736,1776928546.9267335,0.4506281614303589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.293846130371094,2099,1.2439161539077759,13,34.360694885253906,1.2718406915664673,0.6426560878753662,364.532713446,1.3963730335235596,1.6478688716888428,0.5506657958030701,2.937166690826416,13,2.118776798248291,28.64902114868164,48.4099235534668,2.4113476276397705,1776928562.8855064,0.4493343234062195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.409445762634277,2249,1.2524449825286865,14,34.25794219970703,1.2878673076629639,0.6437703371047974,380.21070647,1.4071474075317383,1.6622177362442017,0.5506112575531006,2.9542787075042725,14,2.121919870376587,28.441505432128906,48.43375015258789,2.4204885959625244,1776928578.5634286,0.44938868284225464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.880230903625488,2399,1.2798224687576294,15,34.11958694458008,1.3307645320892334,0.6323623061180115,396.39363066,1.4335122108459473,1.7169657945632935,0.5497267246246338,3.009918689727783,15,2.106407642364502,27.704694747924805,48.45903778076172,2.448822021484375,1776928594.7462323,0.4502732455730438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.792377471923828,2549,1.2634941339492798,16,34.64841842651367,1.3206989765167236,0.6479013562202454,412.085189184,1.4142690896987915,1.6863951683044434,0.5531742572784424,2.9738144874572754,16,2.120527744293213,28.741960525512695,48.48222351074219,2.4459071159362793,1776928610.4379027,0.44682577252388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.910053253173828,2699,1.263195514678955,17,34.341033935546875,1.3319969177246094,0.6447756290435791,428.133563995,1.427640438079834,1.692153811454773,0.555077314376831,2.971313714981079,17,2.131284713745117,28.572603225708008,48.50422286987305,2.4464528560638428,1776928626.4857914,0.44492268562316895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.05349063873291,2849,1.2561887502670288,18,34.49505615234375,1.3432261943817139,0.6479078531265259,443.818869614,1.4279736280441284,1.6990021467208862,0.556092381477356,2.956284761428833,18,2.121763229370117,28.73984146118164,48.52827453613281,2.447140693664551,1776928642.1713233,0.44390764832496643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.253453254699707,2999,1.2622604370117188,19,34.724876403808594,1.3560364246368408,0.6461135149002075,459.766920405,1.427507996559143,1.7097529172897339,0.5570113658905029,2.9675087928771973,19,2.129089832305908,28.892650604248047,48.54947280883789,2.45390248298645,1776928658.119214,0.4429886043071747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.166451454162598,3149,1.256157398223877,20,34.5052375793457,1.3500850200653076,0.6477195620536804,475.503729195,1.426417589187622,1.6967908143997192,0.5583903789520264,2.9539248943328857,20,2.134003162384033,28.59979248046875,48.57455825805664,2.451927661895752,1776928673.8555286,0.441609650850296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.09819507598877,3299,1.2502914667129517,21,34.24602508544922,1.3474552631378174,0.6499342322349548,491.435550723,1.4292447566986084,1.6839137077331543,0.5578917264938354,2.9426913261413574,21,2.1502041816711426,28.598323822021484,48.59634780883789,2.455862045288086,1776928689.788268,0.4421083927154541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.322993278503418,3449,1.2523908615112305,22,34.563419342041016,1.3600062131881714,0.6518528461456299,507.432507693,1.4280893802642822,1.6922918558120728,0.560324490070343,2.9444572925567627,22,2.1320624351501465,29.113536834716797,48.619483947753906,2.458580732345581,1776928705.784709,0.439675509929657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.23889446258545,3599,1.2449376583099365,23,34.61527633666992,1.3535715341567993,0.6554239392280579,523.238913774,1.4272059202194214,1.6815078258514404,0.5610480308532715,2.9288270473480225,23,2.14026141166687,29.341419219970703,48.6400146484375,2.4572296142578125,1776928721.591649,0.4389519989490509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3749,,24,,,,698.237664722,,,,,24,,,,,1776928896.5873802,,0.17994938790798187,0.7468743920326233,0.9969145059585571,15.890732765197754,515613280.0,91.64132690429688,99.77130889892578,0.8739527463912964,5.617973804473877,0.4711875319480896,0.5755012631416321,0.5483003258705139,0.8871162533760071,0.8092890977859497,0.03691188991069794,677.4790649414062,0.7270556092262268,0.015322857536375523,0.6092005968093872,0.19937409460544586,0.35799363255500793,0.0031499997712671757,0.9952750205993652,0.5170933604240417,0.127943754196167,729.66259765625,1321.8621826171875,5.0,0.653192400932312,0.28084689378738403,0.013793750666081905,0.8164141774177551,15.890732765197754,0.15251995623111725,719.333984375,0.895473301410675,5.617973804473877,0.7130853533744812,0.1701812595129013,3.5121045112609863,1.2079259033986878e-14,0.992487907409668,0.6544214487075806,0.9749937653541565,0.48416873812675476,0.003918750211596489,0.32299375534057617,0.727759838104248,0.7555361390113831,0.8522872924804688,-9.377969321239243e-15,0.896512508392334,262.9490051269531,0.646568775177002,1411.7667236328125,0.7263809442520142,0.36717504262924194,1411.7667236328125,0.14666496217250824,669.507568359375,0.9356786608695984,0.008637499995529652,0.5956324934959412,1321.8621826171875,3.472949981689453,0.896512508392334,0.024571971967816353,0.00813124980777502,0.9341332316398621,0.5968308448791504,31.59852409362793,0.012218207120895386,0.0989585667848587,12.58968734741211,5.309601306915283,0.6687066555023193,0.29592499136924744,13.504319190979004,29.997129440307617,239.08334350585938,0.02552500180900097
12.212074279785156,3749,1.244561791419983,25,34.415428161621094,1.345680832862854,0.6589480638504028,699.621060163,1.4194986820220947,1.6579011678695679,0.5608165264129639,2.928307294845581,24,2.1585912704467773,28.854646682739258,48.66541290283203,2.4597883224487305,1776928897.9722593,0.4391835033893585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.114410400390625,3899,1.2226080894470215,26,34.503028869628906,1.3360334634780884,0.6551123857498169,714.568563204,1.418287754058838,1.6615755558013916,0.5623252391815186,2.8828909397125244,25,2.1441550254821777,29.169300079345703,48.69043731689453,2.443000555038452,1776928912.92135,0.43767476081848145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.163965225219727,4049,1.219614863395691,27,34.518245697021484,1.336724877357483,0.6583908200263977,730.621392882,1.4206796884536743,1.6482157707214355,0.5637003779411316,2.8755292892456055,26,2.1647226810455322,29.673786163330078,48.70889663696289,2.4442408084869385,1776928928.9737577,0.4362996518611908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.199146270751953,4199,1.213632345199585,28,34.50597381591797,1.3365230560302734,0.6555696725845337,746.535435569,1.4176037311553955,1.6450691223144531,0.5646719336509705,2.8625924587249756,27,2.151674270629883,29.501911163330078,48.733421325683594,2.436786651611328,1776928944.8878233,0.43532809615135193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.155511856079102,4349,1.204247236251831,29,34.40517807006836,1.3380695581436157,0.6533340811729431,762.565098845,1.424237608909607,1.6540018320083618,0.5649600625038147,2.843534231185913,28,2.1748642921447754,29.610074996948242,48.76046371459961,2.440070629119873,1776928960.9175131,0.4350399076938629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.225898742675781,4499,1.1975911855697632,30,34.228485107421875,1.3393365144729614,0.650681734085083,778.397214431,1.4293078184127808,1.6511116027832031,0.5668383240699768,2.8283448219299316,29,2.1596810817718506,29.762950897216797,48.78883743286133,2.427138090133667,1776928976.749914,0.4331616759300232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.107338905334473,4649,1.1840816736221313,31,34.27766799926758,1.308863878250122,0.6619452238082886,794.488603463,1.4088798761367798,1.5944570302963257,0.5684964060783386,2.7996666431427,30,2.1987507343292236,30.002588272094727,48.81724548339844,2.4184420108795166,1776928992.8412812,0.43150362372398376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.119324684143066,4799,1.1687887907028198,32,34.44076156616211,1.3068989515304565,0.6598733067512512,810.356252471,1.4016637802124023,1.5918147563934326,0.5710016489028931,2.7665750980377197,31,2.1690542697906494,29.95231056213379,48.840396881103516,2.4148237705230713,1776929008.708569,0.4289984107017517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.178526878356934,4949,1.1795207262039185,33,34.083091735839844,1.3092145919799805,0.661272406578064,826.381695279,1.4076881408691406,1.5841821432113647,0.5670373439788818,2.792003870010376,32,2.177732229232788,29.86887550354004,48.86870193481445,2.4120726585388184,1776929024.7346323,0.432962566614151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.194808959960938,5099,1.1703815460205078,34,34.57442092895508,1.3077428340911865,0.6625540256500244,842.261998113,1.4004124402999878,1.5833377838134766,0.5705557465553284,2.770207643508911,33,2.196165084838867,30.544410705566406,48.89092254638672,2.4202873706817627,1776929040.6145031,0.429444283246994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.200014114379883,5249,1.169870138168335,35,34.01041793823242,1.3053879737854004,0.6570605635643005,858.318018547,1.4010839462280273,1.5730078220367432,0.5690480470657349,2.7706921100616455,34,2.1857056617736816,29.628238677978516,48.916812896728516,2.4101696014404297,1776929056.6704273,0.4309520125389099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.27234935760498,5399,1.1610569953918457,36,34.35240173339844,1.309043288230896,0.6587194204330444,874.082397319,1.4013227224349976,1.5792943239212036,0.5713383555412292,2.7507760524749756,35,2.2078285217285156,30.392871856689453,48.94093704223633,2.411628007888794,1776929072.4349227,0.42866167426109314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.20567798614502,5549,1.1512444019317627,37,34.395965576171875,1.3055094480514526,0.6603937149047852,890.104755236,1.401152491569519,1.5682753324508667,0.5723680853843689,2.7301206588745117,36,2.1993014812469482,30.69199562072754,48.969390869140625,2.402177095413208,1776929088.4570775,0.4276319444179535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.226852416992188,5699,1.1486217975616455,38,34.52791213989258,1.3001117706298828,0.6617045998573303,905.841664775,1.3932055234909058,1.5657927989959717,0.5740106105804443,2.7232325077056885,37,2.200204372406006,30.65239143371582,48.9910888671875,2.4073262214660645,1776929104.194425,0.42598941922187805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.218461036682129,5849,1.146611213684082,39,34.26966857910156,1.3054746389389038,0.6564127802848816,921.764269759,1.3982961177825928,1.57488214969635,0.5735434293746948,2.719679117202759,38,2.2303740978240967,30.017330169677734,49.01541519165039,2.4103124141693115,1776929120.1169188,0.4264565110206604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.18254566192627,5999,1.1447654962539673,40,34.37358474731445,1.2996678352355957,0.6576892733573914,937.745923037,1.3978201150894165,1.5625298023223877,0.5745816230773926,2.714949607849121,39,2.1922080516815186,30.675947189331055,49.03874588012695,2.3945095539093018,1776929136.0987062,0.4254184663295746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.35896110534668,6149,1.1380796432495117,41,34.61796188354492,1.3190914392471313,0.6585729122161865,953.710053888,1.395625352859497,1.5822229385375977,0.5770983695983887,2.699061155319214,40,2.21065616607666,30.5428524017334,49.05702209472656,2.413106918334961,1776929152.062725,0.4229016900062561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
