val_fmap/animals/fmap_hks_wks/corr_error,val_fmap/animals/fmap_hks_wks/median_error,_runtime,val_fmap/animals/eval_B/lambda_05,val_fmap/animals/fmap_hks_wks/ortho_error,val_fmap/animals/eval_B/lambda_max,val_fmap/animals/fmap_hks_wks/top5_acc,train/encoder_weight_norm,train/loss,train/stiffness_area_ratio_mean,val_fmap/animals/eval_A/lambda_max,val_fmap/animals/spectral_nn/median_error,val_fmap/animals/fmap_hks_wks/geo_at_01pct,train/area_mean,val_fmap/animals/fmap_hks_wks/geomfum_accuracy,val_fmap/animals/fmap_hks_wks/mean_error,val_fmap/animals/fmap_hks_wks/biject_error,val_fmap/animals/eval_A/lambda_mean,_timestamp,val_fmap/animals/fmap_hks_wks/top10_acc,train/mcv_magnitude_std,val_fmap/animals/spectral_nn/ortho_error,val_fmap/animals/eval_B/lambda_01,train/cosine_similarity,val_fmap/animals/eval_B/lambda_10,val_fmap/animals/eval_B/lambda_100,val_fmap/animals/eval_B/lambda_mean,val_fmap/animals/spectral_nn/geo_at_25pct,val_fmap/animals/fmap_hks_wks/geo_at_25pct,val_fmap/animals/spectral_nn/corr_error,val_fmap/animals/fmap_hks_wks/accuracy,val_fmap/animals/fmap_hks_wks/geo_mean_error,train/area_std,train/stiffness_area_ratio_std,train/mcv_magnitude_mean,val_fmap/animals/eval_A/lambda_50,val_fmap/animals/fmap_hks_wks/diag_ratio,val_fmap/animals/spectral_nn/geo_at_01pct,epoch,val_fmap/animals/spectral_nn/geo_at_10pct,train/GeneralizedGradientSupervisionLoss,train/stiffness_max,val_fmap/animals/eval_A/lambda_20,val_fmap/animals/eval_A/lambda_05,train/stiffness_std,val_fmap/animals/spectral_nn/top10_acc,val_fmap/animals/eval_B/lambda_20,val_fmap/animals/spectral_nn/biject_error,val_fmap/geo@5%,train/GeneralizedLaplacianTestLoss,trainer/global_step,_step,val_fmap/animals/spectral_nn/top5_acc,val_fmap/animals/eval_A/lambda_01,val_fmap/animals/eval_B/lambda_50,train/LogAreaSupervisionLoss,val_fmap/animals/spectral_nn/diag_ratio,val_fmap/animals/fmap_hks_wks/top3_acc,val_fmap/animals/spectral_nn/accuracy,val_fmap/animals/eval_A/lambda_10,val_fmap/animals/eval_A/lambda_100,train/stiffness_mean,val_fmap/animals/spectral_nn/geo_at_05pct,val_fmap/animals/fmap_hks_wks/geo_at_05pct,val_fmap/animals/spectral_nn/geo_mean_error,val_fmap/animals/spectral_nn/top3_acc,val_fmap/animals/fmap_hks_wks/geo_at_10pct,val_fmap/animals/spectral_nn/mean_error
,,166.603490818,,,,,24.93478012084961,47.355247497558594,1.7985632419586182,,,,4.364725112915039,,,,,1776330498.1601892,,0.08923985809087753,,,0.5185253024101257,,,,,,,,,0.10964078456163406,0.07913482934236526,0.16541463136672974,,,,10,,0.9553772807121277,0.0914708748459816,,,0.011201281100511551,,,,,5.363917827606201,109,10,,,,41.035953521728516,,,,,,0.052508868277072906,,,,,,
,,169.425623789,,,,,24.936429977416992,46.916786193847656,2.0006723403930664,,,,4.2619404792785645,,,,,1776330500.9823465,,0.09844069182872772,,,0.5201890468597412,,,,,,,,,0.10603216290473938,0.08371344953775406,0.18366491794586182,,,,11,,0.9510509371757507,0.0976795181632042,,,0.012133204378187656,,,,,5.230473041534424,119,11,,,,40.73526382446289,,,,,,0.057017020881175995,,,,,,
,,172.328816991,,,,,24.93817901611328,46.475791931152344,2.213289499282837,,,,4.159769058227539,,,,,1776330503.885562,,0.10948805510997772,,,0.5197824239730835,,,,,,,,,0.1037435531616211,0.09082388132810593,0.20314867794513702,,,,12,,0.9469542503356934,0.10524127632379532,,,0.012973582372069359,,,,,5.099749565124512,129,12,,,,40.4290885925293,,,,,,0.061599452048540115,,,,,,
,,175.100800495,,,,,24.940027236938477,46.026611328125,2.4375269412994385,,,,4.057314395904541,,,,,1776330506.6570387,,0.12059542536735535,,,0.5192162990570068,,,,,,,,,0.10084805637598038,0.09697778522968292,0.2236161082983017,,,,13,,0.9429577589035034,0.11269859224557877,,,0.013932236470282078,,,,,4.970869541168213,139,13,,,,40.112789154052734,,,,,,0.06614920496940613,,,,,,
,,177.99780185,,,,,24.941967010498047,45.56471252441406,2.6754534244537354,,,,3.951530694961548,,,,,1776330509.5545049,,0.13182388246059418,,,0.5206061005592346,,,,,,,,,0.10011628270149231,0.10463349521160126,0.24496294558048248,,,,14,,0.9394092559814453,0.1203976422548294,,,0.014859775081276894,,,,,4.843482494354248,149,14,,,,39.78181838989258,,,,,,0.07071248441934586,,,,,,
,,180.90141421,,,,,24.943981170654297,45.109519958496094,2.9227964878082275,,,,3.8489012718200684,,,,,1776330512.458044,,0.14335668087005615,,,0.5202360153198242,,,,,,,,,0.09756094217300415,0.11416127532720566,0.2672837972640991,,,,15,,0.9359883666038513,0.12709152698516846,,,0.01585656963288784,,,,,4.720026016235352,159,15,,,,39.453514099121094,,,,,,0.07521593570709229,,,,,,
,,183.802640337,,,,,24.946054458618164,44.663387298583984,3.179414987564087,,,,3.7500455379486084,,,,,1776330515.3595219,,0.15604235231876373,,,0.5197069048881531,,,,,,,,,0.09492377936840057,0.12003824859857559,0.29102325439453125,,,,16,,0.9333644509315491,0.13419848680496216,,,0.016703210771083832,,,,,4.600566387176514,169,16,,,,39.129459381103516,,,,,,0.07975543290376663,,,,,,
,,186.595059664,,,,,24.948177337646484,44.2160758972168,3.4463257789611816,,,,3.6513798236846924,,,,,1776330518.1512635,,0.16895045340061188,,,0.5205835700035095,,,,,,,,,0.09438486397266388,0.12764579057693481,0.3149878978729248,,,,17,,0.930173933506012,0.14133328199386597,,,0.017596863210201263,,,,,4.485358715057373,179,17,,,,38.800540924072266,,,,,,0.08414963632822037,,,,,,
,,189.631649056,,,,,24.95033836364746,43.780906677246094,3.7214603424072266,,,,3.557408332824707,,,,,1776330521.1884134,,0.18095481395721436,,,0.5200549960136414,,,,,,,,,0.08961715549230576,0.1340852528810501,0.340311735868454,,,,18,,0.9277420043945312,0.14743375778198242,,,0.018365181982517242,,,,,4.3738250732421875,189,18,,,,38.47932815551758,,,,,,0.08859866112470627,,,,,,
,,192.448228588,,,,,24.95252799987793,43.34251022338867,4.0071635246276855,,,,3.463284492492676,,,,,1776330524.0048892,,0.19632577896118164,,,0.5200024247169495,,,,,,,,,0.08674038201570511,0.1398661583662033,0.36593425273895264,,,,19,,0.9253572821617126,0.15583297610282898,,,0.019351361319422722,,,,,4.265875816345215,199,19,,,,38.15127182006836,,,,,,0.09282135218381882,,,,,,
,,195.265522869,,,,,24.954736709594727,42.93416976928711,4.292515277862549,,,,3.378751277923584,,,,,1776330526.8222754,,0.21161092817783356,,,0.5199087262153625,,,,,,,,,0.08430922776460648,0.15057924389839172,0.3919979929924011,,,,20,,0.9232463836669922,0.1621084362268448,,,0.020145175978541374,,,,,4.164631366729736,209,20,,,,37.846290588378906,,,,,,0.0970320925116539,,,,,,
,,198.053132737,,,,,24.956951141357422,42.51186752319336,4.5921831130981445,,,,3.290442705154419,,,,,1776330529.6094892,,0.22400347888469696,,,0.5208134651184082,,,,,,,,,0.08202017098665237,0.15771812200546265,0.4194710850715637,,,,21,,0.9211387038230896,0.16829907894134521,,,0.02099551446735859,,,,,4.065609931945801,219,21,,,,37.52511978149414,,,,,,0.10107531398534775,,,,,,
,,200.931946385,,,,,24.95916748046875,42.142520904541016,4.883368015289307,,,,3.2160263061523438,,,,,1776330532.4887552,,0.2370533049106598,,,0.5204604268074036,,,,,,,,,0.08136501163244247,0.16477033495903015,0.4457435607910156,,,,22,,0.919245183467865,0.17421579360961914,,,0.021771898493170738,,,,,3.9755501747131348,229,22,,,,37.24772644042969,,,,,,0.10507530719041824,,,,,,
,,203.813700891,,,,,24.961380004882812,41.75038146972656,5.190394878387451,,,,3.1367645263671875,,,,,1776330535.3690212,,0.25488024950027466,,,0.5198155045509338,,,,,,,,,0.07878066599369049,0.17407478392124176,0.47405487298965454,,,,23,,0.9178707003593445,0.18035098910331726,,,0.022556515410542488,,,,,3.8855648040771484,239,23,,,,36.94694900512695,,,,,,0.10892900079488754,,,,,,
,,206.689384211,,,,,24.963579177856445,41.378257751464844,5.497871398925781,,,,3.0631864070892334,,,,,1776330538.246121,,0.26812049746513367,,,0.5200210809707642,,,,,,,,,0.07778408378362656,0.18457375466823578,0.5012279152870178,,,,24,,0.9162658452987671,0.18590611219406128,,,0.0232164915651083,,,,,3.8012614250183105,249,24,,,,36.660728454589844,,,,,,0.11269313842058182,,,,,,
,,209.511365713,,,,,24.96576690673828,41.02024459838867,5.80678653717041,,,,2.9931459426879883,,,,,1776330541.0678117,,0.2845265567302704,,,0.5207401514053345,,,,,,,,,0.0758213996887207,0.19201387465000153,0.5300620198249817,,,,25,,0.9148179888725281,0.19192932546138763,,,0.023953141644597054,,,,,3.7216553688049316,259,25,,,,36.38376998901367,,,,,,0.11629032343626022,,,,,,
,,212.292162203,,,,,24.96792984008789,40.66876983642578,6.121617794036865,,,,2.925363063812256,,,,,1776330543.848761,,0.2996208369731903,,,0.5206484794616699,,,,,,,,,0.07460770010948181,0.19886483252048492,0.558423638343811,,,,26,,0.913283109664917,0.19741253554821014,,,0.024702467024326324,,,,,3.6449549198150635,269,26,,,,36.11053466796875,,,,,,0.11980906128883362,,,,,,
,,214.901382731,,,,,24.970075607299805,40.334747314453125,6.434141159057617,,,,2.8613595962524414,,,,,1776330546.4582806,,0.3155643343925476,,,0.5208067893981934,,,,,,,,,0.07037809491157532,0.20309995114803314,0.5870749950408936,,,,27,,0.9120696187019348,0.20333103835582733,,,0.025400301441550255,,,,,3.5735480785369873,279,27,,,,35.8491325378418,,,,,,0.12317179143428802,,,,,,
,,217.641267017,,,,,24.972190856933594,40.006690979003906,6.751933574676514,,,,2.799961805343628,,,,,1776330549.1979218,,0.3286418318748474,,,0.5209276080131531,,,,,,,,,0.06753449141979218,0.21525965631008148,0.6156627535820007,,,,28,,0.9109042286872864,0.2074321210384369,,,0.026014234870672226,,,,,3.504229784011841,289,28,,,,35.59156036376953,,,,,,0.12648721039295197,,,,,,
,,220.435625541,,,,,24.974281311035156,39.688480377197266,7.068763732910156,,,,2.7410595417022705,,,,,1776330551.9924045,,0.34279051423072815,,,0.5207698345184326,,,,,,,,,0.06915947794914246,0.22351017594337463,0.644866406917572,,,,29,,0.9092912673950195,0.2111687809228897,,,0.026609018445014954,,,,,3.4395084381103516,299,29,,,,35.33967971801758,,,,,,0.1296491026878357,,,,,,
,,223.346003067,,,,,24.976350784301758,39.390953063964844,7.383366584777832,,,,2.6863887310028076,,,,,1776330554.9026952,,0.3620547354221344,,,0.5203793048858643,,,,,,,,,0.06844346970319748,0.2315714806318283,0.6733049154281616,,,,30,,0.9084200859069824,0.21637804806232452,,,0.02720419503748417,,,,,3.378101110458374,309,30,,,,35.104434967041016,,,,,,0.13272881507873535,,,,,,
,,225.975049562,,,,,24.978382110595703,39.07273483276367,7.713791370391846,,,,2.6281919479370117,,,,,1776330557.5318062,,0.37672391533851624,,,0.5211710929870605,,,,,,,,,0.06668957322835922,0.23740285634994507,0.7034138441085815,,,,31,,0.9072555303573608,0.22197407484054565,,,0.027879517525434494,,,,,3.3177826404571533,319,31,,,,34.84769058227539,,,,,,0.135644793510437,,,,,,
,,228.539367301,,,,,24.980379104614258,38.77888107299805,8.037261009216309,,,,2.575921058654785,,,,,1776330560.0958436,,0.3909805417060852,,,0.5212936401367188,,,,,,,,,0.06374906003475189,0.24837420880794525,0.7324356436729431,,,,32,,0.9061121344566345,0.2263679802417755,,,0.028372831642627716,,,,,3.2613320350646973,329,32,,,,34.6114387512207,,,,,,0.1385549157857895,,,,,,
,,231.27882204,,,,,24.98235321044922,38.499698638916016,8.357810974121094,,,,2.526858329772949,,,,,1776330562.8355103,,0.40889814496040344,,,0.5204960703849792,,,,,,,,,0.06470935046672821,0.26128241419792175,0.7622529864311218,,,,33,,0.9051275849342346,0.2303415685892105,,,0.02887701988220215,,,,,3.2077126502990723,339,33,,,,34.38685989379883,,,,,,0.1413307934999466,,,,,,
,,234.056646983,,,,,24.984285354614258,38.2320556640625,8.675939559936523,,,,2.4797868728637695,,,,,1776330565.6134636,,0.42350199818611145,,,0.5213532447814941,,,,,,,,,0.06392138451337814,0.2637287378311157,0.7912386059761047,,,,34,,0.9040287137031555,0.2344343513250351,,,0.029623113572597504,,,,,3.1577465534210205,349,34,,,,34.170284271240234,,,,,,0.14389853179454803,,,,,,
,,236.889480582,,,,,24.986194610595703,37.95634841918945,9.006442070007324,,,,2.431746006011963,,,,,1776330568.446286,,0.438758909702301,,,0.521065890789032,,,,,,,,,0.06431493163108826,0.2806485593318939,0.8210546970367432,,,,35,,0.9030247926712036,0.23796869814395905,,,0.030014097690582275,,,,,3.1081721782684326,359,35,,,,33.94514846801758,,,,,,0.14652925729751587,,,,,,
,,239.624378076,,,,,24.988059997558594,37.69148254394531,9.333757400512695,,,,2.3865299224853516,,,,,1776330571.1810954,,0.45321598649024963,,,0.5214546322822571,,,,,,,,,0.06254995614290237,0.2885343134403229,0.8517985939979553,,,,36,,0.9022262692451477,0.24207709729671478,,,0.030580947175621986,,,,,3.0612008571624756,369,36,,,,33.72806167602539,,,,,,0.14899618923664093,,,,,,
,,242.290947953,,,,,24.98989486694336,37.4373893737793,9.657700538635254,,,,2.343754768371582,,,,,1776330573.8474488,,0.4734445810317993,,,0.5210385918617249,,,,,,,,,0.061760541051626205,0.29495149850845337,0.8809623122215271,,,,37,,0.9011096358299255,0.24511344730854034,,,0.03094477392733097,,,,,3.01741886138916,379,37,,,,33.51885986328125,,,,,,0.15145617723464966,,,,,,
,,244.976984065,,,,,24.9916934967041,37.20473861694336,9.972630500793457,,,,2.305015802383423,,,,,1776330576.5333962,,0.48876023292541504,,,0.5202103853225708,,,,,,,,,0.06121130660176277,0.30378860235214233,0.9098569750785828,,,,38,,0.9000353813171387,0.24900606274604797,,,0.0313839465379715,,,,,2.9766123294830322,389,38,,,,33.32809066772461,,,,,,0.15382272005081177,,,,,,
,,247.887879965,,,,,24.993473052978516,36.96073532104492,10.301522254943848,,,,2.2644541263580322,,,,,1776330579.4446511,,0.5042698383331299,,,0.5212910771369934,,,,,,,,,0.06135646253824234,0.3171745836734772,0.9394188523292542,,,,39,,0.8991336226463318,0.2522479295730591,,,0.03194105997681618,,,,,2.93605375289917,399,39,,,,33.125545501708984,,,,,,0.15605078637599945,,,,,,
,,250.653858429,,,,,24.995206832885742,36.72734451293945,10.62459659576416,,,,2.2263364791870117,,,,,1776330582.210707,,0.5201112031936646,,,0.5217760801315308,,,,,,,,,0.05972199887037277,0.3205418586730957,0.9684126973152161,,,,40,,0.8983389139175415,0.257452130317688,,,0.03225109726190567,,,,,2.8975701332092285,409,40,,,,32.931434631347656,,,,,,0.15829254686832428,,,,,,
,,253.53134222,,,,,24.996915817260742,36.5014533996582,10.948770523071289,,,,2.1895337104797363,,,,,1776330585.0880632,,0.5333202481269836,,,0.5211065411567688,,,,,,,,,0.059224218130111694,0.33303165435791016,0.9985807538032532,,,,41,,0.8972814679145813,0.2588841915130615,,,0.03277984634041786,,,,,2.861180305480957,419,41,,,,32.74299240112305,,,,,,0.1603650152683258,,,,,,
,,256.388480372,,,,,24.998592376708984,36.285362243652344,11.26830768585205,,,,2.154935598373413,,,,,1776330587.945195,,0.5534346699714661,,,0.5208595991134644,,,,,,,,,0.05828273668885231,0.3435038626194,1.0276798009872437,,,,42,,0.8959872722625732,0.26253101229667664,,,0.033106882125139236,,,,,2.8266782760620117,429,42,,,,32.56269454956055,,,,,,0.16247934103012085,,,,,,
,,259.221297665,,,,,25.00023651123047,36.06797409057617,11.59105396270752,,,,2.1204211711883545,,,,,1776330590.7779386,,0.567036509513855,,,0.5214011073112488,,,,,,,,,0.05635077878832817,0.34886467456817627,1.056593418121338,,,,43,,0.895359218120575,0.26552727818489075,,,0.033625271171331406,,,,,2.792898416519165,439,43,,,,32.37971496582031,,,,,,0.16439051926136017,,,,,,
,,261.780691335,,,,,25.001850128173828,35.877708435058594,11.897758483886719,,,,2.0904769897460938,,,,,1776330593.337548,,0.5811951160430908,,,0.5214990973472595,,,,,,,,,0.056771788746118546,0.3583725690841675,1.0848114490509033,,,,44,,0.8942479491233826,0.2679770588874817,,,0.03397992253303528,,,,,2.7627954483032227,449,44,,,,32.22066879272461,,,,,,0.16638997197151184,,,,,,
,,264.562205571,,,,,25.00343894958496,35.681007385253906,12.212844848632812,,,,2.059819221496582,,,,,1776330596.1188986,,0.5948126316070557,,,0.5220727324485779,,,,,,,,,0.05648210644721985,0.36967161297798157,1.1142438650131226,,,,45,,0.8936050534248352,0.2719433605670929,,,0.03441021963953972,,,,,2.732693910598755,459,45,,,,32.05470657348633,,,,,,0.16825678944587708,,,,,,
,,267.300549383,,,,,25.0049991607666,35.481101989746094,12.532723426818848,,,,2.028968334197998,,,,,1776330598.8572042,,0.6117860674858093,,,0.5215867757797241,,,,,,,,,0.055330436676740646,0.37814947962760925,1.1426191329956055,,,,46,,0.8924736380577087,0.27379581332206726,,,0.03470539301633835,,,,,2.7031641006469727,469,46,,,,31.885461807250977,,,,,,0.17011216282844543,,,,,,
,,269.863036171,,,,,25.006532669067383,35.302284240722656,12.837810516357422,,,,2.001487970352173,,,,,1776330601.4198835,,0.6212512254714966,,,0.5212958455085754,,,,,,,,,0.05321724712848663,0.3752816915512085,1.170936107635498,,,,47,,0.8913257122039795,0.2755358815193176,,,0.03487831726670265,,,,,2.676901340484619,479,47,,,,31.73405647277832,,,,,,0.1719733476638794,,,,,,
,,272.565203954,,,,,25.00803565979004,35.11797332763672,13.149566650390625,,,,1.9737194776535034,,,,,1776330604.1220021,,0.6420932412147522,,,0.5219957232475281,,,,,,,,,0.05273957550525665,0.39468464255332947,1.1982779502868652,,,,48,,0.8904600143432617,0.2799470126628876,,,0.03544173389673233,,,,,2.6502702236175537,489,48,,,,31.577245712280273,,,,,,0.17362582683563232,,,,,,
,,276.495616466,,,,,25.009519577026367,34.9416389465332,13.458840370178223,,,,1.946885585784912,,,,,1776330608.0522168,,0.6583396196365356,,,0.5212786197662354,,,,,,,,,0.050607431679964066,0.3919191360473633,1.2274658679962158,,,,49,,0.8896229267120361,0.2812555730342865,,,0.035760361701250076,,,,,2.625352621078491,499,49,,,,31.426664352416992,,,,,,0.1753123700618744,,,,,,
,,278.52673211,,,,,25.01097869873047,34.776790618896484,13.758431434631348,,,,1.9223476648330688,,,,,1776330610.0835657,,0.6699793338775635,,,0.5215973854064941,,,,,,,,,0.050703346729278564,0.4054264724254608,1.25412118434906,,,,50,,0.8886836767196655,0.28410473465919495,,,0.03593580424785614,,,,,2.6022844314575195,509,50,,,,31.285816192626953,,,,,,0.1769828349351883,,,,,,
,,281.415924145,,,,,25.012418746948242,34.60239028930664,14.071512222290039,,,,1.896622896194458,,,,,1776330612.9724205,,0.687336266040802,,,0.5214452147483826,,,,,,,,,0.05018822103738785,0.4180454909801483,1.2824620008468628,,,,51,,0.887489914894104,0.2872872054576874,,,0.036388933658599854,,,,,2.578406810760498,519,51,,,,31.136491775512695,,,,,,0.17855584621429443,,,,,,
,,284.093003737,,,,,25.013826370239258,34.452823638916016,14.35953426361084,,,,1.8746472597122192,,,,,1776330615.6497338,,0.6983334422111511,,,0.5218455791473389,,,,,,,,,0.048033446073532104,0.4066123068332672,1.308133602142334,,,,52,,0.8864707350730896,0.2886902987957001,,,0.036639254540205,,,,,2.5580644607543945,529,52,,,,31.00828742980957,,,,,,0.18013300001621246,,,,,,
,,286.911434933,,,,,25.015220642089844,34.29554748535156,14.65984058380127,,,,1.851809024810791,,,,,1776330618.4681172,,0.7127414345741272,,,0.5215296745300293,,,,,,,,,0.04815841093659401,0.4296970069408417,1.335810899734497,,,,53,,0.8853865265846252,0.29135021567344666,,,0.03697473928332329,,,,,2.536850929260254,539,53,,,,30.873308181762695,,,,,,0.1816197782754898,,,,,,
,,289.898116331,,,,,25.016590118408203,34.141727447509766,14.959065437316895,,,,1.8294014930725098,,,,,1776330621.4547148,,0.7289665341377258,,,0.5219281911849976,,,,,,,,,0.047440305352211,0.43225017189979553,1.362334132194519,,,,54,,0.8845037817955017,0.29292675852775574,,,0.037377431988716125,,,,,2.516929864883423,549,54,,,,30.74029541015625,,,,,,0.18306966125965118,,,,,,
,,292.615867249,,,,,25.017940521240234,34.0010986328125,15.242034912109375,,,,1.8093615770339966,,,,,1776330624.1727312,,0.7425969839096069,,,0.5212365388870239,,,,,,,,,0.045625604689121246,0.4354817271232605,1.3883781433105469,,,,55,,0.8833567500114441,0.2966969907283783,,,0.03749619051814079,,,,,2.498521566390991,559,55,,,,30.619224548339844,,,,,,0.18455162644386292,,,,,,
,,295.187893978,,,,,25.01927375793457,33.85195541381836,15.53897476196289,,,,1.7881999015808105,,,,,1776330626.7445233,,0.7547767162322998,,,0.5217276215553284,,,,,,,,,0.0455077700316906,0.4465378224849701,1.414246678352356,,,,56,,0.8823626637458801,0.297643780708313,,,0.03785773739218712,,,,,2.479871988296509,569,56,,,,30.48971939086914,,,,,,0.1859034150838852,,,,,,
